user_id,openness,extraversion,agreeableness,conscientiousness,neuroticism,personality_label
U1797,0,1,0,0,0,Creative Explorer
U1798,0,0,0,0,0,Adventurous and curious
U1799,1,2,1,0,1,"Influencer Type and sociability, energy from others"
U1800,1,1,0,0,0,Adventurous and curious
U1801,1,1,0,0,0,Adventurous and curious
U1802,2,0,0,0,0,Adventurous and curious
U1803,0,0,0,0,0,Adventurous and curious
U1804,0,0,0,0,0,Adventurous and curious
U1805,0,0,0,0,0,Adventurous and curious
U1806,0,1,0,0,0,Creative Explorer
U1807,0,0,0,0,0,Adventurous and curious
U1808,0,0,0,0,0,Adventurous and curious
U1809,1,0,0,0,0,Adventurous and curious
U1810,1,0,0,0,0,Adventurous and curious
U1811,1,1,0,1,1,Adventurous and curious
U1812,0,0,0,0,0,Adventurous and curious
U1813,0,0,0,0,0,Adventurous and curious
U1814,0,0,0,0,0,Adventurous and curious
U1815,3,4,0,1,1,Creative Explorer
U1816,0,0,0,0,0,Adventurous and curious
U1817,0,0,0,0,0,Adventurous and curious
U1818,0,0,0,0,0,Adventurous and curious
U1819,1,2,0,1,1,"Influencer Type and sociability, energy from others"
U1820,0,1,0,0,0,Creative Explorer
U1821,1,1,0,0,0,Adventurous and curious
U1822,0,0,0,0,0,Adventurous and curious
U1823,0,0,0,0,0,Adventurous and curious
U1824,1,0,0,0,0,Adventurous and curious
U1825,1,2,0,0,0,Creative Explorer
U1826,0,0,0,0,0,Adventurous and curious
U1827,0,0,0,0,0,Adventurous and curious
U1828,0,0,0,0,0,Adventurous and curious
U1829,2,2,0,0,0,Adventurous and curious
U1830,0,1,0,0,0,Creative Explorer
U1831,0,0,0,1,1,Emotionally Sensitive
U1832,2,2,0,1,1,Adventurous and curious
U1833,0,0,0,0,0,Adventurous and curious
U1834,3,0,0,0,0,Adventurous and curious
U1835,2,3,0,0,0,Creative Explorer
U1836,1,3,0,0,0,Creative Explorer
U1837,0,0,0,1,1,Emotionally Sensitive
U1838,2,2,0,0,0,Adventurous and curious
U1839,1,2,0,0,0,Creative Explorer
U1840,1,2,0,0,0,Creative Explorer
U1841,0,1,0,1,1,"Influencer Type and sociability, energy from others"
U1842,1,2,0,0,0,Creative Explorer
U1843,0,1,0,0,0,Creative Explorer
U1844,5,0,0,1,1,Adventurous and curious
U1845,2,1,0,0,0,Adventurous and curious
U1846,1,3,0,0,0,Creative Explorer
U1847,3,4,0,0,0,Creative Explorer
U1848,0,0,0,0,0,Adventurous and curious
U1849,2,2,0,0,0,Adventurous and curious
U1850,0,0,0,0,0,Adventurous and curious
U1851,3,0,0,0,0,Adventurous and curious
U1852,1,0,0,0,0,Adventurous and curious
U1853,1,1,0,0,0,Adventurous and curious
U1854,0,0,0,0,0,Adventurous and curious
U1855,0,0,0,0,0,Adventurous and curious
U1856,1,2,0,2,2,"Influencer Type and sociability, energy from others"
U1857,0,0,0,0,0,Adventurous and curious
U1858,0,0,0,0,0,Adventurous and curious
U1859,0,0,0,0,0,Adventurous and curious
U1860,0,0,0,0,0,Adventurous and curious
U1861,1,3,0,0,0,Creative Explorer
U1862,0,0,0,0,0,Adventurous and curious
U1863,0,0,0,0,0,Adventurous and curious
U1864,0,0,0,0,0,Adventurous and curious
U1865,1,1,0,1,1,Adventurous and curious
U1866,0,1,0,0,0,Creative Explorer
U1867,1,0,0,0,0,Adventurous and curious
U1868,0,0,0,0,0,Adventurous and curious
U1869,0,0,0,0,0,Adventurous and curious
U1870,0,1,0,0,0,Creative Explorer
U1871,1,1,0,0,0,Adventurous and curious
U1872,1,1,0,0,0,Adventurous and curious
U1873,3,0,0,0,0,Adventurous and curious
U1874,1,1,0,0,0,Adventurous and curious
U1875,0,1,0,0,0,Creative Explorer
U1876,0,0,0,0,0,Adventurous and curious
U1877,0,0,0,0,0,Adventurous and curious
U1878,0,0,0,0,0,Adventurous and curious
U1879,0,0,0,0,0,Adventurous and curious
U1880,1,1,1,0,0,Adventurous and curious
U1881,1,1,0,0,0,Adventurous and curious
U1882,3,0,0,0,0,Adventurous and curious
U1883,1,0,0,0,0,Adventurous and curious
U1884,0,0,0,0,0,Adventurous and curious
U1885,0,0,0,0,0,Adventurous and curious
U1886,0,0,0,1,1,Emotionally Sensitive
U1887,0,0,0,0,0,Adventurous and curious
U1888,0,0,0,0,0,Adventurous and curious
U1889,0,0,0,0,0,Adventurous and curious
U1890,0,0,0,0,0,Adventurous and curious
U1891,0,0,0,0,0,Adventurous and curious
U1892,0,1,0,0,0,Creative Explorer
U1893,0,0,0,0,0,Adventurous and curious
U1894,0,1,0,1,1,"Influencer Type and sociability, energy from others"
U1895,1,2,0,0,0,Creative Explorer
U1896,0,1,0,0,0,Creative Explorer
U1897,0,0,0,0,0,Adventurous and curious
U1898,0,1,0,0,0,Creative Explorer
U1899,0,0,0,1,1,Emotionally Sensitive
U1900,0,0,0,0,0,Adventurous and curious
U1901,0,1,0,0,0,Creative Explorer
U1902,0,1,0,0,0,Creative Explorer
U1903,0,1,0,0,0,Creative Explorer
U1904,0,0,0,0,0,Adventurous and curious
U1905,0,0,0,0,0,Adventurous and curious
U1906,1,2,0,0,0,Creative Explorer
U1907,0,1,0,0,0,Creative Explorer
U1908,1,1,0,1,1,Adventurous and curious
U1909,2,4,0,1,1,Creative Explorer
U1910,0,0,0,0,0,Adventurous and curious
U1911,0,0,0,0,0,Adventurous and curious
U1912,0,0,0,0,0,Adventurous and curious
U1913,0,2,1,2,2,"Influencer Type and sociability, energy from others"
U1914,0,0,0,0,0,Adventurous and curious
U1915,2,2,0,0,0,Adventurous and curious
U1916,1,2,0,0,0,Creative Explorer
U1917,0,0,0,0,0,Adventurous and curious
U1918,0,0,0,0,0,Adventurous and curious
U1919,4,2,0,0,0,Adventurous and curious
U1920,0,0,0,0,0,Adventurous and curious
U1921,0,1,0,1,1,"Influencer Type and sociability, energy from others"
U1922,2,3,0,1,1,"Influencer Type and sociability, energy from others"
U1923,0,0,0,0,0,Adventurous and curious
U1924,0,0,0,0,0,Adventurous and curious
U1925,1,2,0,1,1,"Influencer Type and sociability, energy from others"
U1926,0,0,0,0,0,Adventurous and curious
U1927,2,4,0,1,1,Creative Explorer
U1928,0,2,0,0,0,Creative Explorer
U1929,0,2,0,0,0,Creative Explorer
U1930,0,1,0,0,0,Creative Explorer
U1931,4,7,1,0,0,Creative Explorer
U1932,2,0,0,1,0,Adventurous and curious
U1933,1,2,0,0,0,Creative Explorer
U1934,0,0,0,0,0,Adventurous and curious
U1935,0,0,0,0,0,Adventurous and curious
U1936,1,0,0,1,1,Adventurous and curious
U1937,0,0,0,0,0,Adventurous and curious
U1938,0,0,0,0,0,Adventurous and curious
U1939,0,0,0,0,0,Adventurous and curious
U1940,0,2,0,0,0,Creative Explorer
U1941,0,0,0,0,0,Adventurous and curious
U1942,0,0,0,0,0,Adventurous and curious
U1943,0,3,0,0,0,Creative Explorer
U1944,0,0,0,0,0,Adventurous and curious
U1945,2,0,0,1,1,Adventurous and curious
U1946,0,0,0,0,0,Adventurous and curious
U1947,0,0,0,0,0,Adventurous and curious
U1948,1,1,0,0,0,Adventurous and curious
U1949,0,0,0,1,1,Emotionally Sensitive
U1950,2,3,0,0,0,Creative Explorer
U1951,0,0,0,0,0,Adventurous and curious
U1952,0,0,0,0,0,Adventurous and curious
U1953,0,0,0,0,0,Adventurous and curious
U1954,0,0,0,0,0,Adventurous and curious
U1955,0,0,0,0,0,Adventurous and curious
U1956,0,1,0,0,0,Creative Explorer
U1957,0,0,0,0,0,Adventurous and curious
U1958,0,2,0,0,0,Creative Explorer
U1959,0,0,0,0,0,Adventurous and curious
U1960,0,0,0,0,0,Adventurous and curious
U1961,0,1,0,0,0,Creative Explorer
U1962,6,5,0,1,0,Adventurous and curious
U1963,0,2,2,0,1,"Influencer Type and sociability, energy from others"
U1964,0,0,0,0,0,Adventurous and curious
U1965,0,0,0,0,0,Adventurous and curious
U1966,1,1,0,0,0,Adventurous and curious
U1967,0,2,2,0,2,"Influencer Type and sociability, energy from others"
U1968,0,0,0,0,0,Adventurous and curious
U1969,0,0,0,0,0,Adventurous and curious
U1970,0,0,0,0,0,Adventurous and curious
U1971,0,0,0,0,0,Adventurous and curious
U1972,1,3,0,0,0,Creative Explorer
U1973,0,1,0,0,0,Creative Explorer
U1974,0,1,0,0,0,Creative Explorer
U1975,1,2,0,0,0,Creative Explorer
U1976,2,0,0,0,0,Adventurous and curious
U1977,1,1,0,0,0,Adventurous and curious
U1978,0,0,0,0,0,Adventurous and curious
U1979,3,3,0,0,0,Adventurous and curious
U1980,0,0,0,0,0,Adventurous and curious
U1981,0,0,0,1,1,Emotionally Sensitive
U1982,0,0,0,0,0,Adventurous and curious
U1983,3,5,0,0,0,Creative Explorer
U1984,1,2,0,1,0,"Influencer Type and sociability, energy from others"
U1985,0,1,0,0,0,Creative Explorer
U1986,1,1,0,0,0,Adventurous and curious
U1987,0,0,0,1,0,Balanced Personality
U1988,3,3,0,0,0,Adventurous and curious
U1989,1,0,0,0,0,Adventurous and curious
U1990,0,1,0,0,0,Creative Explorer
U1991,0,0,0,0,0,Adventurous and curious
U1992,0,0,0,0,0,Adventurous and curious
U1993,2,2,0,0,0,Adventurous and curious
U1994,0,0,0,0,0,Adventurous and curious
U1995,0,0,0,0,0,Adventurous and curious
U1996,1,0,0,0,0,Adventurous and curious
U1997,2,2,0,0,0,Adventurous and curious
U1998,4,2,0,1,1,Adventurous and curious
U1999,1,1,0,0,0,Adventurous and curious
U2000,0,0,0,0,0,Adventurous and curious
U2001,0,0,0,0,0,Adventurous and curious
U2002,0,0,0,0,0,Adventurous and curious
U2003,0,0,0,0,0,Adventurous and curious
U2004,1,0,0,6,4,Highly Motivated
U2005,0,0,0,6,4,Highly Motivated
U2006,0,1,0,3,3,Emotionally Sensitive
U2007,0,0,0,1,1,Emotionally Sensitive
U2008,2,1,0,2,2,Adventurous and curious
U2009,2,2,1,4,5,Highly Motivated
U2010,0,0,0,2,2,Emotionally Sensitive
U2011,0,0,0,1,1,Emotionally Sensitive
U2012,0,0,0,3,1,Balanced Personality
U2013,1,1,0,5,5,Highly Motivated
U2014,1,1,0,5,5,Highly Motivated
U2015,0,0,0,1,1,Emotionally Sensitive
U2016,0,0,0,2,2,Emotionally Sensitive
U2017,0,0,0,3,3,Emotionally Sensitive
U2018,0,1,0,1,1,"Influencer Type and sociability, energy from others"
U2019,0,0,0,7,3,Highly Motivated
U2020,0,0,0,2,2,Emotionally Sensitive
U2021,0,0,0,2,2,Emotionally Sensitive
U2022,0,1,0,7,7,Highly Motivated
U2023,0,2,0,1,1,"Influencer Type and sociability, energy from others"
U2024,0,1,0,4,2,Emotional
U2025,0,0,0,2,2,Emotionally Sensitive
U2026,3,1,0,4,3,Highly Motivated
U2027,0,0,0,1,1,Emotionally Sensitive
U2028,0,1,0,7,7,Highly Motivated
U2029,0,0,0,2,2,Emotionally Sensitive
U2030,0,0,0,3,2,Emotional
U2031,3,1,0,4,2,Highly Motivated
U2032,1,0,0,5,1,Highly Motivated
U2033,1,1,0,3,3,Emotionally Sensitive
U2034,0,1,0,1,1,"Influencer Type and sociability, energy from others"
U2035,0,4,0,3,3,"Influencer Type and sociability, energy from others"
U2036,1,1,0,5,5,Highly Motivated
U2037,0,0,0,1,1,Emotionally Sensitive
U2038,0,1,0,1,1,"Influencer Type and sociability, energy from others"
U2039,0,0,0,2,2,Emotionally Sensitive
U2040,2,0,0,7,4,Highly Motivated
U2041,1,0,0,2,2,Emotionally Sensitive
U2042,0,6,0,6,5,"Influencer Type and sociability, energy from others"
U2043,1,3,0,3,3,"Influencer Type and sociability, energy from others"
U2044,1,0,0,1,1,Adventurous and curious
U2045,0,0,0,1,1,Emotionally Sensitive
U2046,0,1,0,4,2,Emotional
U2047,0,0,0,7,7,Highly Motivated
U2048,0,0,0,1,1,Emotionally Sensitive
U2049,0,0,0,2,2,Emotionally Sensitive
U2050,0,2,0,7,7,Highly Motivated
U2051,0,0,0,1,1,Emotionally Sensitive
U2052,0,0,0,2,2,Emotionally Sensitive
U2053,0,2,0,3,3,Emotionally Sensitive
U2054,0,2,1,7,5,Supportive Personality
U2055,0,2,0,7,7,Highly Motivated
U2056,1,2,0,5,4,Highly Motivated
U2057,0,4,0,1,1,"Influencer Type and sociability, energy from others"
U2058,0,2,0,1,1,"Influencer Type and sociability, energy from others"
U2059,0,5,0,1,1,"Influencer Type and sociability, energy from others"
U2060,1,0,0,4,2,Highly Motivated
U2061,0,1,0,1,1,"Influencer Type and sociability, energy from others"
U2062,0,0,0,2,1,Balanced Personality
U2063,0,0,0,3,3,Emotionally Sensitive
U2064,0,0,0,4,4,Emotionally Sensitive
U2065,1,2,0,1,1,"Influencer Type and sociability, energy from others"
U2066,1,3,0,2,2,"Influencer Type and sociability, energy from others"
U2067,0,1,0,5,4,Highly Motivated
U2068,0,3,0,1,1,"Influencer Type and sociability, energy from others"
U2069,1,0,0,1,1,Adventurous and curious
U2070,0,0,0,1,1,Emotionally Sensitive
U2071,2,1,0,4,1,Highly Motivated
U2072,0,1,0,1,1,"Influencer Type and sociability, energy from others"
U2073,1,4,1,2,2,"Influencer Type and sociability, energy from others"
U2074,1,3,0,4,2,Highly Motivated
U2075,1,1,0,2,2,Emotionally Sensitive
U2076,0,0,0,4,1,Calm & Stable
U2077,1,4,0,5,4,Highly Motivated
U2078,0,0,0,0,0,Adventurous and curious
U2079,0,0,0,2,2,Emotionally Sensitive
U2080,0,0,0,1,1,Emotionally Sensitive
U2081,2,1,0,3,1,Highly Motivated
U2082,0,0,0,3,3,Emotionally Sensitive
U2083,0,0,0,3,3,Emotionally Sensitive
U2084,0,0,0,4,3,Emotional
U2085,0,2,0,1,1,"Influencer Type and sociability, energy from others"
U2086,0,1,0,2,1,Balanced Personality
U2087,0,3,0,1,1,"Influencer Type and sociability, energy from others"
U2088,1,2,0,5,1,Highly Motivated
U2089,0,3,0,1,1,"Influencer Type and sociability, energy from others"
U2090,0,0,0,3,1,Balanced Personality
U2091,1,0,0,1,1,Adventurous and curious
U2092,1,0,0,4,2,Highly Motivated
U2093,0,4,0,2,2,"Influencer Type and sociability, energy from others"
U2094,0,0,0,0,0,Adventurous and curious
U2095,0,0,0,1,1,Emotionally Sensitive
U2096,0,2,0,2,2,"Influencer Type and sociability, energy from others"
U2097,1,1,1,1,1,Adventurous and curious
U2098,1,3,0,1,1,"Influencer Type and sociability, energy from others"
U2099,1,4,0,2,1,"Influencer Type and sociability, energy from others"
U2100,0,3,0,1,1,"Influencer Type and sociability, energy from others"
U2101,1,1,0,1,1,Adventurous and curious
U2102,0,0,0,1,1,Emotionally Sensitive
U2103,0,2,0,1,1,"Influencer Type and sociability, energy from others"
U2104,0,1,0,2,2,Emotionally Sensitive
U2105,1,3,0,1,1,"Influencer Type and sociability, energy from others"
U2106,0,5,0,1,1,"Influencer Type and sociability, energy from others"
U2107,1,2,0,1,1,"Influencer Type and sociability, energy from others"
U2108,0,0,1,1,1,Supportive Personality
U2109,4,4,0,5,2,Highly Motivated
U2110,0,4,0,2,1,"Influencer Type and sociability, energy from others"
U2111,0,5,0,1,1,"Influencer Type and sociability, energy from others"
U2112,1,3,0,2,2,"Influencer Type and sociability, energy from others"
U2113,1,4,0,1,1,"Influencer Type and sociability, energy from others"
U2114,2,7,2,1,1,"Influencer Type and sociability, energy from others"
U2115,1,0,0,1,1,Adventurous and curious
U2116,4,5,0,1,1,Creative Explorer
U2117,0,6,0,0,0,Creative Explorer
U2118,0,0,0,0,0,Adventurous and curious
U2119,1,6,0,1,1,Creative Explorer
U2120,0,3,0,0,0,Creative Explorer
U2121,0,1,0,0,0,Creative Explorer
U2122,0,4,0,0,0,Creative Explorer
U2123,1,4,0,0,0,Creative Explorer
U2124,1,2,0,0,0,Creative Explorer
U2125,0,0,0,0,0,Adventurous and curious
U2126,0,5,0,0,0,Creative Explorer
U2127,0,1,0,0,0,Creative Explorer
U2128,0,2,0,0,0,Creative Explorer
U2129,0,2,0,0,0,Creative Explorer
U2130,0,2,0,0,0,Creative Explorer
U2131,0,2,0,0,0,Creative Explorer
U2132,3,4,0,1,0,Creative Explorer
U2133,0,1,0,0,0,Creative Explorer
U2134,0,1,0,0,0,Creative Explorer
U2135,0,1,0,0,0,Creative Explorer
U2136,1,3,0,0,0,Creative Explorer
U2137,0,4,0,5,3,Highly Motivated
U2138,2,7,0,0,0,Creative Explorer
U2139,0,1,0,0,0,Creative Explorer
U2140,1,6,0,0,0,Creative Explorer
U2141,1,3,0,0,0,Creative Explorer
U2142,0,1,0,1,1,"Influencer Type and sociability, energy from others"
U2143,0,3,0,0,0,Creative Explorer
U2144,1,2,0,0,0,Creative Explorer
U2145,0,5,0,0,0,Creative Explorer
U2146,0,3,0,0,0,Creative Explorer
U2147,3,3,0,0,0,Adventurous and curious
U2148,0,2,0,0,0,Creative Explorer
U2149,0,1,0,0,0,Creative Explorer
U2150,0,5,0,0,0,Creative Explorer
U2151,1,5,1,0,0,Creative Explorer
U2152,1,5,0,0,0,Creative Explorer
U2153,0,2,0,0,0,Creative Explorer
U2154,0,3,0,2,2,"Influencer Type and sociability, energy from others"
U2155,0,2,0,0,0,Creative Explorer
U2156,0,1,0,0,0,Creative Explorer
U2157,0,2,0,0,0,Creative Explorer
U2158,0,1,0,0,0,Creative Explorer
U2159,1,1,0,0,0,Adventurous and curious
U2160,1,4,0,0,0,Creative Explorer
U2161,0,3,0,0,0,Creative Explorer
U2162,0,2,0,0,0,Creative Explorer
U2163,0,1,0,0,0,Creative Explorer
U2164,1,1,0,0,0,Adventurous and curious
U2165,0,1,0,0,0,Creative Explorer
U2166,0,2,0,0,0,Creative Explorer
U2167,0,2,0,0,0,Creative Explorer
U2168,1,6,0,0,0,Creative Explorer
U2169,0,4,0,0,0,Creative Explorer
U2170,0,5,0,0,0,Creative Explorer
U2171,0,4,0,0,0,Creative Explorer
U2172,0,1,0,0,0,Creative Explorer
U2173,1,4,0,0,0,Creative Explorer
U2174,0,4,1,0,0,"Influencer Type and sociability, energy from others"
U2175,0,5,0,0,0,Creative Explorer
U2176,0,6,0,0,0,Creative Explorer
U2177,0,3,1,0,0,"Influencer Type and sociability, energy from others"
U2178,1,2,0,0,0,Creative Explorer
U2179,0,3,1,0,0,"Influencer Type and sociability, energy from others"
U2180,0,2,0,0,0,Creative Explorer
U2181,0,4,0,0,0,Creative Explorer
U2182,0,6,0,0,0,Creative Explorer
U2183,1,6,0,0,0,Creative Explorer
U2184,0,3,0,0,0,Creative Explorer
U2185,0,7,0,0,0,Creative Explorer
U2186,1,4,0,0,0,Creative Explorer
U2187,0,4,0,0,0,Creative Explorer
U2188,0,2,1,0,0,"Influencer Type and sociability, energy from others"
U2189,1,5,0,0,0,Creative Explorer
U2190,1,2,0,3,1,Balanced Personality
U2191,0,1,0,0,0,Creative Explorer
U2192,1,5,0,0,0,Creative Explorer
U2193,1,5,0,0,0,Creative Explorer
U2194,1,2,0,0,0,Creative Explorer
U2195,1,7,0,0,0,Creative Explorer
U2196,1,6,0,0,0,Creative Explorer
U2197,0,2,0,0,0,Creative Explorer
U2198,0,4,0,0,0,Creative Explorer
U2199,1,6,1,0,0,Creative Explorer
U2200,1,4,0,0,0,Creative Explorer
U2201,1,7,0,0,0,Creative Explorer
U2202,0,3,0,0,0,Creative Explorer
U2203,0,3,0,0,0,Creative Explorer
U2204,0,4,0,0,0,Creative Explorer
U2205,2,7,1,1,1,Creative Explorer
U2206,0,5,0,0,0,Creative Explorer
U2207,0,3,0,0,0,Creative Explorer
U2208,1,6,0,0,0,Creative Explorer
U2209,1,4,0,0,0,Creative Explorer
U2210,0,3,0,0,0,Creative Explorer
U2211,0,5,0,0,0,Creative Explorer
U2212,0,6,0,0,0,Creative Explorer
U2213,0,6,1,2,0,"Influencer Type and sociability, energy from others"
U2214,0,4,1,0,1,"Influencer Type and sociability, energy from others"
U2215,0,7,1,0,0,Creative Explorer
U2216,0,5,0,0,0,Creative Explorer
U2217,0,2,0,0,0,Creative Explorer
U2218,1,5,0,0,0,Creative Explorer
U2219,0,2,0,0,0,Creative Explorer
U2220,0,4,0,0,0,Creative Explorer
U2221,0,1,0,0,0,Creative Explorer
U2222,0,2,1,0,0,"Influencer Type and sociability, energy from others"
U2223,1,3,0,0,0,Creative Explorer
U2224,0,4,0,0,0,Creative Explorer
U2225,0,4,0,0,0,Creative Explorer
U2226,0,3,0,0,0,Creative Explorer
U2227,0,0,0,0,0,Adventurous and curious
U2228,1,3,1,0,0,"Influencer Type and sociability, energy from others"
U2229,0,3,0,0,0,Creative Explorer
U2230,1,3,0,0,0,Creative Explorer
U2231,0,1,0,0,0,Creative Explorer
U2232,0,2,0,0,0,Creative Explorer
U2233,0,1,0,0,0,Creative Explorer
U2234,0,1,0,0,0,Creative Explorer
U2235,1,3,0,0,0,Creative Explorer
U2236,1,3,0,0,0,Creative Explorer
U2237,0,3,0,0,0,Creative Explorer
U2238,0,2,0,0,0,Creative Explorer
U2239,1,2,0,0,0,Creative Explorer
U2240,0,2,0,0,0,Creative Explorer
U2241,0,2,0,0,0,Creative Explorer
U2242,0,4,0,0,0,Creative Explorer
U2243,1,2,0,0,0,Creative Explorer
U2244,0,3,0,0,0,Creative Explorer
U2245,1,2,0,0,0,Creative Explorer
U2246,0,2,0,0,0,Creative Explorer
U2247,1,4,0,0,0,Creative Explorer
U2248,0,2,1,0,0,"Influencer Type and sociability, energy from others"
U2249,0,5,0,0,0,Creative Explorer
U2250,1,3,0,0,0,Creative Explorer
U2251,0,2,0,0,0,Creative Explorer
U2252,0,2,0,0,0,Creative Explorer
U2253,0,3,0,0,0,Creative Explorer
U2254,1,3,0,0,0,Creative Explorer
U2255,0,4,0,1,1,"Influencer Type and sociability, energy from others"
U2256,1,4,0,0,0,Creative Explorer
U2257,0,2,0,0,0,Creative Explorer
U2258,0,3,0,0,0,Creative Explorer
U2259,1,3,0,0,0,Creative Explorer
U2260,0,5,0,0,0,Creative Explorer
U2261,0,5,0,0,0,Creative Explorer
U2262,0,2,0,0,0,Creative Explorer
U2263,1,4,0,0,0,Creative Explorer
U2264,0,1,0,0,0,Creative Explorer
U2265,0,1,0,0,0,Creative Explorer
U2266,1,1,0,0,0,Adventurous and curious
U2267,0,3,0,0,0,Creative Explorer
U2268,0,3,0,0,0,Creative Explorer
U2269,0,1,0,0,0,Creative Explorer
U2270,1,5,0,0,0,Creative Explorer
U2271,0,2,0,0,0,Creative Explorer
U2272,1,4,0,0,0,Creative Explorer
U2273,2,5,0,0,0,Creative Explorer
U2274,0,1,1,1,1,"Influencer Type and sociability, energy from others"
U2275,0,3,0,0,0,Creative Explorer
U2276,0,0,0,0,0,Adventurous and curious
U2277,1,2,0,0,0,Creative Explorer
U2278,1,2,0,0,0,Creative Explorer
U2279,0,4,1,1,1,"Influencer Type and sociability, energy from others"
U2280,0,2,0,0,0,Creative Explorer
U2281,0,4,0,0,0,Creative Explorer
U2282,0,3,0,0,0,Creative Explorer
U2283,1,1,0,0,0,Adventurous and curious
U2284,0,5,0,0,0,Creative Explorer
U2285,0,4,0,0,0,Creative Explorer
U2286,1,4,0,0,0,Creative Explorer
U2287,1,3,1,0,0,"Influencer Type and sociability, energy from others"
U2288,0,2,0,0,0,Creative Explorer
U2289,1,3,0,0,0,Creative Explorer
U2290,2,6,0,0,0,Creative Explorer
U2291,1,2,0,0,0,Creative Explorer
U2292,0,2,0,0,0,Creative Explorer
U2293,0,1,0,0,0,Creative Explorer
U2294,0,1,0,0,0,Creative Explorer
U2295,0,6,0,0,0,Creative Explorer
U2296,0,3,0,0,0,Creative Explorer
U2297,0,2,0,0,0,Creative Explorer
U2298,0,3,0,0,0,Creative Explorer
U2299,1,7,0,0,0,Creative Explorer
U2300,1,4,0,0,0,Creative Explorer
U2301,2,7,0,0,0,Creative Explorer
U2302,2,4,0,0,0,Creative Explorer
U2303,0,4,0,0,0,Creative Explorer
U2304,0,5,0,0,0,Creative Explorer
U2305,0,5,0,0,0,Creative Explorer
U2306,0,3,0,0,0,Creative Explorer
U2307,0,7,4,0,4,"Influencer Type and sociability, energy from others"
U2308,1,7,0,0,0,Creative Explorer
U2309,0,5,0,0,0,Creative Explorer
U2310,0,7,0,0,0,Creative Explorer
U2311,1,7,0,1,0,Creative Explorer
U2312,0,5,0,0,0,Creative Explorer
U2313,1,4,0,0,0,Creative Explorer
U2314,1,6,0,0,0,Creative Explorer
U2315,1,2,0,0,0,Creative Explorer
U2316,0,1,0,0,0,Creative Explorer
U2317,0,5,0,0,0,Creative Explorer
U2318,0,3,0,0,0,Creative Explorer
U2319,1,3,0,0,0,Creative Explorer
U2320,0,6,0,0,0,Creative Explorer
U2321,2,0,0,0,0,Adventurous and curious
U2322,1,7,1,0,0,Creative Explorer
U2323,0,3,0,0,0,Creative Explorer
U2324,1,5,3,1,1,"Influencer Type and sociability, energy from others"
U2325,0,2,0,0,0,Creative Explorer
U2326,0,2,1,0,0,"Influencer Type and sociability, energy from others"
U2327,1,4,0,0,0,Creative Explorer
U2328,1,3,0,0,0,Creative Explorer
U2329,1,6,0,0,0,Creative Explorer
U2330,1,6,0,0,0,Creative Explorer
U2331,1,5,0,1,1,Creative Explorer
U2332,0,5,0,0,0,Creative Explorer
U2333,0,6,0,0,0,Creative Explorer
U2334,1,8,0,0,0,Creative Explorer
U2335,1,5,0,0,0,Creative Explorer
U2336,1,5,0,0,0,Creative Explorer
U2337,2,6,0,0,0,Creative Explorer
U2338,1,8,0,1,1,Creative Explorer
U2339,1,3,0,0,0,Creative Explorer
U2340,0,7,0,0,0,Creative Explorer
U2341,1,5,0,0,0,Creative Explorer
U2342,0,9,0,0,0,Creative Explorer
U2343,1,3,0,0,0,Creative Explorer
U2344,0,6,0,0,0,Creative Explorer
U2345,1,6,1,0,0,Creative Explorer
U2346,0,3,0,0,0,Creative Explorer
U2347,0,3,0,0,0,Creative Explorer
U2348,0,5,0,0,0,Creative Explorer
U2349,0,2,0,0,0,Creative Explorer
U2350,1,2,0,0,0,Creative Explorer
U2351,6,7,0,1,1,Creative Explorer
U2352,0,2,0,0,0,Creative Explorer
U2353,0,1,0,4,3,Emotional
U2354,0,1,0,0,0,Creative Explorer
U2355,0,3,0,0,0,Creative Explorer
U2356,0,3,0,0,0,Creative Explorer
U2357,0,1,0,0,0,Creative Explorer
U2358,1,4,0,0,0,Creative Explorer
U2359,0,3,0,0,0,Creative Explorer
U2360,0,4,0,0,0,Creative Explorer
U2361,0,1,0,0,0,Creative Explorer
U2362,0,0,0,0,0,Adventurous and curious
U2363,0,2,0,0,0,Creative Explorer
U2364,0,1,0,0,0,Creative Explorer
U2365,0,4,0,0,0,Creative Explorer
U2366,0,3,0,0,0,Creative Explorer
U2367,0,4,0,0,0,Creative Explorer
U2368,2,4,0,0,0,Creative Explorer
U2369,0,2,0,0,0,Creative Explorer
U2370,0,1,0,0,0,Creative Explorer
U2371,0,4,0,0,0,Creative Explorer
U2372,0,1,0,0,0,Creative Explorer
U2373,0,3,0,0,0,Creative Explorer
U2374,1,4,1,0,0,"Influencer Type and sociability, energy from others"
U2375,1,6,0,0,0,Creative Explorer
U2376,0,2,0,0,0,Creative Explorer
U2377,1,2,0,0,0,Creative Explorer
U2378,0,5,1,0,0,"Influencer Type and sociability, energy from others"
U2379,0,0,1,1,1,Supportive Personality
U2380,0,0,1,0,0,Balanced Personality
U2381,0,1,1,0,0,"Influencer Type and sociability, energy from others"
U2382,0,0,1,0,0,Balanced Personality
U2383,3,2,1,0,0,Adventurous and curious
U2384,0,0,1,0,0,Balanced Personality
U2385,0,0,1,0,0,Balanced Personality
U2386,0,0,1,0,0,Balanced Personality
U2387,0,0,1,0,0,Balanced Personality
U2388,0,0,1,0,0,Balanced Personality
